ROUTE_BETWEEN_STATES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
Oklahoma->New Jersey,506.0,72.28571428571429,6.0,0.8571428571428571,25.0,3.5714285714285716,46.0,6.571428571428571,0.0,0.0,429.0,61.285714285714285
Utah->Wisconsin,502.0,16.733333333333334,0.0,0.0,98.0,3.2666666666666666,31.0,1.0333333333333334,0.0,0.0,373.0,12.433333333333334
Oregon->New Jersey,497.0,5.916666666666667,14.0,0.16666666666666666,72.0,0.8571428571428571,175.0,2.0833333333333335,0.0,0.0,236.0,2.8095238095238093
Ohio->Wisconsin,496.0,10.122448979591837,0.0,0.0,8.0,0.16326530612244897,28.0,0.5714285714285714,0.0,0.0,460.0,9.387755102040817
Virginia->Utah,495.0,8.68421052631579,110.0,1.9298245614035088,45.0,0.7894736842105263,102.0,1.7894736842105263,0.0,0.0,238.0,4.175438596491228
Oklahoma->Missouri,494.0,4.371681415929204,32.0,0.2831858407079646,96.0,0.8495575221238938,68.0,0.6017699115044248,0.0,0.0,298.0,2.6371681415929205
North Carolina->Utah,488.0,5.951219512195122,0.0,0.0,109.0,1.329268292682927,156.0,1.9024390243902438,0.0,0.0,223.0,2.7195121951219514
Ohio->Missouri,488.0,4.206896551724138,0.0,0.0,193.0,1.6637931034482758,84.0,0.7241379310344828,0.0,0.0,211.0,1.8189655172413792
U.S. Virgin Islands->North Carolina,487.0,13.914285714285715,0.0,0.0,76.0,2.1714285714285713,64.0,1.8285714285714285,0.0,0.0,347.0,9.914285714285715
Puerto Rico->Maryland,479.0,7.044117647058823,0.0,0.0,288.0,4.235294117647059,18.0,0.2647058823529412,0.0,0.0,173.0,2.5441176470588234
West Virginia->Florida,474.0,16.344827586206897,0.0,0.0,147.0,5.068965517241379,36.0,1.2413793103448276,0.0,0.0,291.0,10.03448275862069
North Carolina->Iowa,473.0,3.111842105263158,0.0,0.0,305.0,2.0065789473684212,145.0,0.9539473684210527,0.0,0.0,23.0,0.1513157894736842
Missouri->Arkansas,472.0,8.137931034482758,0.0,0.0,149.0,2.5689655172413794,62.0,1.0689655172413792,0.0,0.0,261.0,4.5
Colorado->Alabama,471.0,21.40909090909091,0.0,0.0,107.0,4.863636363636363,15.0,0.6818181818181818,0.0,0.0,349.0,15.863636363636363
Alaska->Minnesota,466.0,22.19047619047619,0.0,0.0,219.0,10.428571428571429,0.0,0.0,0.0,0.0,247.0,11.761904761904763
Colorado->New Mexico,464.0,3.8666666666666667,0.0,0.0,198.0,1.65,99.0,0.825,0.0,0.0,167.0,1.3916666666666666
Montana->Nevada,454.0,10.088888888888889,28.0,0.6222222222222222,5.0,0.1111111111111111,67.0,1.488888888888889,0.0,0.0,354.0,7.866666666666666
Nevada->Idaho,446.0,5.575,0.0,0.0,93.0,1.1625,102.0,1.275,0.0,0.0,251.0,3.1375
Florida->Maine,446.0,7.193548387096774,0.0,0.0,318.0,5.129032258064516,8.0,0.12903225806451613,0.0,0.0,120.0,1.935483870967742
Washington->Missouri,442.0,3.3233082706766917,14.0,0.10526315789473684,232.0,1.744360902255639,196.0,1.4736842105263157,0.0,0.0,0.0,0.0
Louisiana->Arizona,441.0,12.6,0.0,0.0,44.0,1.2571428571428571,15.0,0.42857142857142855,0.0,0.0,382.0,10.914285714285715
Rhode Island->Georgia,433.0,5.280487804878049,0.0,0.0,120.0,1.4634146341463414,27.0,0.32926829268292684,0.0,0.0,286.0,3.4878048780487805
Minnesota->Alaska,433.0,20.61904761904762,7.0,0.3333333333333333,313.0,14.904761904761905,113.0,5.380952380952381,0.0,0.0,0.0,0.0
Maryland->Maine,424.0,4.65934065934066,50.0,0.5494505494505495,212.0,2.32967032967033,36.0,0.3956043956043956,0.0,0.0,126.0,1.3846153846153846
Oregon->Minnesota,421.0,3.725663716814159,64.0,0.5663716814159292,252.0,2.230088495575221,43.0,0.3805309734513274,0.0,0.0,62.0,0.5486725663716814
Arkansas->Virginia,420.0,7.241379310344827,37.0,0.6379310344827587,294.0,5.068965517241379,89.0,1.5344827586206897,0.0,0.0,0.0,0.0
Arizona->Ohio,419.0,2.8503401360544216,0.0,0.0,267.0,1.816326530612245,120.0,0.8163265306122449,0.0,0.0,32.0,0.21768707482993196
New Hampshire->Pennsylvania,414.0,7.527272727272727,0.0,0.0,274.0,4.9818181818181815,95.0,1.7272727272727273,0.0,0.0,45.0,0.8181818181818182
Arkansas->Minnesota,410.0,9.11111111111111,0.0,0.0,161.0,3.577777777777778,52.0,1.1555555555555554,0.0,0.0,197.0,4.377777777777778
Pennsylvania->Rhode Island,405.0,3.4322033898305087,0.0,0.0,51.0,0.4322033898305085,175.0,1.4830508474576272,0.0,0.0,179.0,1.5169491525423728
Missouri->Nebraska,404.0,6.029850746268656,101.0,1.507462686567164,120.0,1.791044776119403,28.0,0.417910447761194,0.0,0.0,155.0,2.3134328358208953
Maryland->Louisiana,404.0,4.08080808080808,34.0,0.3434343434343434,113.0,1.1414141414141414,115.0,1.1616161616161615,0.0,0.0,142.0,1.4343434343434343
Vermont->North Carolina,404.0,6.412698412698413,6.0,0.09523809523809523,9.0,0.14285714285714285,120.0,1.9047619047619047,0.0,0.0,269.0,4.26984126984127
Pennsylvania->Louisiana,404.0,4.752941176470588,0.0,0.0,144.0,1.6941176470588235,253.0,2.976470588235294,0.0,0.0,7.0,0.08235294117647059
Minnesota->Oklahoma,403.0,7.60377358490566,177.0,3.339622641509434,96.0,1.8113207547169812,18.0,0.33962264150943394,0.0,0.0,112.0,2.1132075471698113
Pennsylvania->Maine,402.0,4.568181818181818,0.0,0.0,176.0,2.0,131.0,1.4886363636363635,0.0,0.0,95.0,1.0795454545454546
Utah->Michigan,399.0,3.325,69.0,0.575,30.0,0.25,282.0,2.35,0.0,0.0,18.0,0.15
New Jersey->Hawaii,395.0,12.741935483870968,0.0,0.0,271.0,8.741935483870968,124.0,4.0,0.0,0.0,0.0,0.0
Iowa->Pennsylvania,394.0,6.354838709677419,3.0,0.04838709677419355,109.0,1.7580645161290323,230.0,3.7096774193548385,0.0,0.0,52.0,0.8387096774193549
South Carolina->Maryland,393.0,3.7788461538461537,0.0,0.0,62.0,0.5961538461538461,6.0,0.057692307692307696,0.0,0.0,325.0,3.125
North Carolina->Maine,391.0,4.7682926829268295,0.0,0.0,186.0,2.268292682926829,79.0,0.9634146341463414,0.0,0.0,126.0,1.5365853658536586
Wisconsin->Tennessee,390.0,6.842105263157895,15.0,0.2631578947368421,62.0,1.087719298245614,156.0,2.736842105263158,0.0,0.0,157.0,2.754385964912281
Minnesota->Idaho,388.0,7.607843137254902,197.0,3.8627450980392157,71.0,1.392156862745098,85.0,1.6666666666666667,0.0,0.0,35.0,0.6862745098039216
Maine->North Carolina,385.0,4.695121951219512,0.0,0.0,182.0,2.2195121951219514,91.0,1.1097560975609757,0.0,0.0,112.0,1.3658536585365855
Missouri->Kansas,381.0,6.568965517241379,0.0,0.0,171.0,2.9482758620689653,70.0,1.206896551724138,0.0,0.0,140.0,2.413793103448276
Florida->New Mexico,378.0,27.0,0.0,0.0,15.0,1.0714285714285714,222.0,15.857142857142858,0.0,0.0,141.0,10.071428571428571
South Carolina->Pennsylvania,375.0,3.787878787878788,0.0,0.0,43.0,0.43434343434343436,70.0,0.7070707070707071,0.0,0.0,262.0,2.6464646464646466
Florida->West Virginia,373.0,12.862068965517242,0.0,0.0,180.0,6.206896551724138,1.0,0.034482758620689655,0.0,0.0,192.0,6.620689655172414
Missouri->Oregon,372.0,6.098360655737705,0.0,0.0,79.0,1.2950819672131149,57.0,0.9344262295081968,0.0,0.0,236.0,3.8688524590163933
Hawaii->New York,366.0,11.090909090909092,0.0,0.0,277.0,8.393939393939394,0.0,0.0,66.0,2.0,23.0,0.696969696969697
South Dakota->Florida,363.0,24.2,53.0,3.533333333333333,6.0,0.4,93.0,6.2,0.0,0.0,211.0,14.066666666666666
New Mexico->Nevada,358.0,3.4423076923076925,0.0,0.0,56.0,0.5384615384615384,119.0,1.1442307692307692,0.0,0.0,183.0,1.7596153846153846
Idaho->Minnesota,357.0,7.0,20.0,0.39215686274509803,149.0,2.9215686274509802,0.0,0.0,0.0,0.0,188.0,3.6862745098039214
Pennsylvania->Washington,356.0,4.395061728395062,0.0,0.0,0.0,0.0,356.0,4.395061728395062,0.0,0.0,0.0,0.0
Maryland->Wisconsin,353.0,5.883333333333334,68.0,1.1333333333333333,83.0,1.3833333333333333,95.0,1.5833333333333333,0.0,0.0,107.0,1.7833333333333334
North Dakota->Florida,351.0,23.4,0.0,0.0,48.0,3.2,94.0,6.266666666666667,19.0,1.2666666666666666,190.0,12.666666666666666
Virginia->U.S. Virgin Islands,350.0,11.290322580645162,0.0,0.0,49.0,1.5806451612903225,77.0,2.4838709677419355,0.0,0.0,224.0,7.225806451612903
Alabama->Nevada,349.0,11.258064516129032,0.0,0.0,103.0,3.3225806451612905,22.0,0.7096774193548387,0.0,0.0,224.0,7.225806451612903
Indiana->Missouri,348.0,6.823529411764706,0.0,0.0,56.0,1.0980392156862746,41.0,0.803921568627451,0.0,0.0,251.0,4.921568627450981
Florida->Iowa,344.0,4.195121951219512,0.0,0.0,43.0,0.524390243902439,129.0,1.5731707317073171,0.0,0.0,172.0,2.097560975609756
Kansas->Minnesota,342.0,6.0,7.0,0.12280701754385964,47.0,0.8245614035087719,63.0,1.105263157894737,0.0,0.0,225.0,3.9473684210526314
Alabama->Colorado,340.0,15.454545454545455,0.0,0.0,47.0,2.1363636363636362,13.0,0.5909090909090909,0.0,0.0,280.0,12.727272727272727
Kansas->Nevada,340.0,8.5,0.0,0.0,288.0,7.2,21.0,0.525,0.0,0.0,31.0,0.775
Virginia->Maryland,336.0,2.9473684210526314,0.0,0.0,33.0,0.2894736842105263,22.0,0.19298245614035087,0.0,0.0,281.0,2.4649122807017543
Missouri->Indiana,334.0,6.549019607843137,0.0,0.0,71.0,1.392156862745098,85.0,1.6666666666666667,0.0,0.0,178.0,3.4901960784313726
Utah->Nebraska,329.0,5.875,145.0,2.5892857142857144,43.0,0.7678571428571429,73.0,1.3035714285714286,0.0,0.0,68.0,1.2142857142857142
Alabama->California,326.0,108.66666666666667,0.0,0.0,5.0,1.6666666666666667,295.0,98.33333333333333,0.0,0.0,26.0,8.666666666666666
Georgia->Oregon,322.0,3.659090909090909,0.0,0.0,130.0,1.4772727272727273,107.0,1.2159090909090908,0.0,0.0,85.0,0.9659090909090909
Michigan->Alabama,316.0,7.7073170731707314,27.0,0.6585365853658537,220.0,5.365853658536586,64.0,1.5609756097560976,0.0,0.0,5.0,0.12195121951219512
New York->New Mexico,316.0,16.63157894736842,0.0,0.0,189.0,9.947368421052632,0.0,0.0,0.0,0.0,127.0,6.684210526315789
Nevada->Hawaii,315.0,3.9375,16.0,0.2,184.0,2.3,1.0,0.0125,0.0,0.0,114.0,1.425
New Hampshire->Illinois,314.0,5.233333333333333,0.0,0.0,45.0,0.75,234.0,3.9,0.0,0.0,35.0,0.5833333333333334
Georgia->U.S. Virgin Islands,314.0,6.1568627450980395,12.0,0.23529411764705882,156.0,3.0588235294117645,134.0,2.627450980392157,0.0,0.0,12.0,0.23529411764705882
Pennsylvania->New Hampshire,313.0,5.6909090909090905,0.0,0.0,43.0,0.7818181818181819,15.0,0.2727272727272727,0.0,0.0,255.0,4.636363636363637
Massachusetts->Oregon,313.0,9.205882352941176,139.0,4.088235294117647,83.0,2.4411764705882355,91.0,2.676470588235294,0.0,0.0,0.0,0.0
South Dakota->Nevada,312.0,15.6,0.0,0.0,8.0,0.4,21.0,1.05,0.0,0.0,283.0,14.15
New Hampshire->New Jersey,309.0,12.875,0.0,0.0,15.0,0.625,93.0,3.875,0.0,0.0,201.0,8.375
North Dakota->Georgia,305.0,61.0,230.0,46.0,43.0,8.6,32.0,6.4,0.0,0.0,0.0,0.0
Rhode Island->Pennsylvania,303.0,2.5677966101694913,62.0,0.5254237288135594,11.0,0.09322033898305085,66.0,0.559322033898305,0.0,0.0,164.0,1.3898305084745763
Indiana->Nevada,302.0,3.247311827956989,8.0,0.08602150537634409,69.0,0.7419354838709677,206.0,2.21505376344086,0.0,0.0,19.0,0.20430107526881722
Nevada->Montana,302.0,6.711111111111111,71.0,1.5777777777777777,20.0,0.4444444444444444,145.0,3.2222222222222223,0.0,0.0,66.0,1.4666666666666666
Pennsylvania->Maryland,300.0,3.409090909090909,0.0,0.0,38.0,0.4318181818181818,243.0,2.7613636363636362,0.0,0.0,19.0,0.2159090909090909
Utah->Virginia,299.0,5.245614035087719,53.0,0.9298245614035088,1.0,0.017543859649122806,219.0,3.8421052631578947,0.0,0.0,26.0,0.45614035087719296
New Mexico->Utah,299.0,8.794117647058824,14.0,0.4117647058823529,18.0,0.5294117647058824,181.0,5.323529411764706,0.0,0.0,86.0,2.5294117647058822
Vermont->Georgia,298.0,9.612903225806452,17.0,0.5483870967741935,145.0,4.67741935483871,136.0,4.387096774193548,0.0,0.0,0.0,0.0
New Hampshire->Michigan,295.0,11.346153846153847,0.0,0.0,0.0,0.0,14.0,0.5384615384615384,0.0,0.0,281.0,10.807692307692308
Minnesota->Hawaii,291.0,12.652173913043478,0.0,0.0,261.0,11.347826086956522,30.0,1.3043478260869565,0.0,0.0,0.0,0.0
Michigan->Rhode Island,291.0,6.326086956521739,18.0,0.391304347826087,46.0,1.0,100.0,2.1739130434782608,0.0,0.0,127.0,2.760869565217391
South Carolina->Michigan,289.0,5.5576923076923075,0.0,0.0,289.0,5.5576923076923075,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey->U.S. Virgin Islands,283.0,9.129032258064516,0.0,0.0,65.0,2.096774193548387,178.0,5.741935483870968,0.0,0.0,40.0,1.2903225806451613
Nevada->Louisiana,282.0,3.4814814814814814,0.0,0.0,78.0,0.9629629629629629,93.0,1.1481481481481481,0.0,0.0,111.0,1.3703703703703705
U.S. Virgin Islands->Georgia,281.0,5.509803921568627,0.0,0.0,142.0,2.784313725490196,71.0,1.392156862745098,0.0,0.0,68.0,1.3333333333333333
New Mexico->New York,280.0,14.736842105263158,0.0,0.0,45.0,2.3684210526315788,8.0,0.42105263157894735,0.0,0.0,227.0,11.947368421052632
Minnesota->Arkansas,277.0,6.155555555555556,35.0,0.7777777777777778,60.0,1.3333333333333333,182.0,4.044444444444444,0.0,0.0,0.0,0.0
New Hampshire->North Carolina,272.0,3.1627906976744184,0.0,0.0,201.0,2.3372093023255816,23.0,0.26744186046511625,0.0,0.0,48.0,0.5581395348837209
Oregon->Massachusetts,271.0,7.970588235294118,0.0,0.0,0.0,0.0,271.0,7.970588235294118,0.0,0.0,0.0,0.0
Minnesota->Louisiana,270.0,6.0,0.0,0.0,262.0,5.822222222222222,8.0,0.17777777777777778,0.0,0.0,0.0,0.0
New Jersey->New Hampshire,270.0,11.73913043478261,0.0,0.0,0.0,0.0,66.0,2.869565217391304,0.0,0.0,204.0,8.869565217391305
Nevada->Alabama,270.0,8.709677419354838,0.0,0.0,178.0,5.741935483870968,36.0,1.1612903225806452,0.0,0.0,56.0,1.8064516129032258
Maryland->Alabama,269.0,8.151515151515152,47.0,1.4242424242424243,180.0,5.454545454545454,13.0,0.3939393939393939,0.0,0.0,29.0,0.8787878787878788
Arizona->Maryland,268.0,2.19672131147541,0.0,0.0,202.0,1.6557377049180328,34.0,0.2786885245901639,0.0,0.0,32.0,0.26229508196721313
Indiana->Maryland,268.0,4.123076923076923,0.0,0.0,186.0,2.8615384615384616,19.0,0.2923076923076923,0.0,0.0,63.0,0.9692307692307692
Alabama->Pennsylvania,267.0,4.377049180327869,0.0,0.0,74.0,1.2131147540983607,65.0,1.0655737704918034,0.0,0.0,128.0,2.098360655737705
Kentucky->Connecticut,266.0,12.090909090909092,5.0,0.22727272727272727,135.0,6.136363636363637,44.0,2.0,0.0,0.0,82.0,3.727272727272727
Iowa->Virginia,264.0,8.516129032258064,168.0,5.419354838709677,29.0,0.9354838709677419,67.0,2.161290322580645,0.0,0.0,0.0,0.0
Colorado->Alaska,261.0,7.054054054054054,0.0,0.0,93.0,2.5135135135135136,122.0,3.2972972972972974,0.0,0.0,46.0,1.2432432432432432
Nevada->Iowa,260.0,5.2,0.0,0.0,161.0,3.22,46.0,0.92,0.0,0.0,53.0,1.06
Florida->North Dakota,260.0,17.333333333333332,0.0,0.0,176.0,11.733333333333333,35.0,2.3333333333333335,0.0,0.0,49.0,3.2666666666666666
Maine->Pennsylvania,258.0,2.9318181818181817,0.0,0.0,63.0,0.7159090909090909,55.0,0.625,0.0,0.0,140.0,1.5909090909090908
Maine->Illinois,258.0,15.176470588235293,0.0,0.0,43.0,2.5294117647058822,102.0,6.0,0.0,0.0,113.0,6.647058823529412
Puerto Rico->Kentucky,257.0,64.25,0.0,0.0,141.0,35.25,28.0,7.0,0.0,0.0,88.0,22.0
Washington->Tennessee,257.0,4.3559322033898304,0.0,0.0,61.0,1.0338983050847457,30.0,0.5084745762711864,0.0,0.0,166.0,2.8135593220338984
Pennsylvania->West Virginia,255.0,9.444444444444445,8.0,0.2962962962962963,93.0,3.4444444444444446,31.0,1.1481481481481481,0.0,0.0,123.0,4.555555555555555
Wisconsin->Maryland,255.0,4.25,0.0,0.0,127.0,2.1166666666666667,58.0,0.9666666666666667,0.0,0.0,70.0,1.1666666666666667
Michigan->South Carolina,254.0,4.884615384615385,11.0,0.21153846153846154,86.0,1.6538461538461537,21.0,0.40384615384615385,0.0,0.0,136.0,2.6153846153846154
Utah->Iowa,254.0,9.407407407407407,86.0,3.185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,168.0,6.222222222222222
Louisiana->Missouri,253.0,2.6914893617021276,0.0,0.0,67.0,0.7127659574468085,26.0,0.2765957446808511,0.0,0.0,160.0,1.702127659574468
Idaho->Texas,252.0,2.739130434782609,0.0,0.0,128.0,1.391304347826087,9.0,0.09782608695652174,0.0,0.0,115.0,1.25
Nebraska->Michigan,251.0,9.296296296296296,0.0,0.0,0.0,0.0,82.0,3.037037037037037,0.0,0.0,169.0,6.2592592592592595
Louisiana->Maryland,251.0,2.561224489795918,0.0,0.0,90.0,0.9183673469387755,42.0,0.42857142857142855,7.0,0.07142857142857142,112.0,1.1428571428571428
North Carolina->Oregon,249.0,9.222222222222221,0.0,0.0,85.0,3.1481481481481484,57.0,2.111111111111111,0.0,0.0,107.0,3.962962962962963
Alaska->Oregon,248.0,3.6470588235294117,102.0,1.5,84.0,1.2352941176470589,2.0,0.029411764705882353,0.0,0.0,60.0,0.8823529411764706
Utah->Louisiana,242.0,9.307692307692308,7.0,0.2692307692307692,139.0,5.346153846153846,6.0,0.23076923076923078,0.0,0.0,90.0,3.4615384615384617
Ohio->Louisiana,242.0,13.444444444444445,0.0,0.0,0.0,0.0,226.0,12.555555555555555,0.0,0.0,16.0,0.8888888888888888
Nevada->North Dakota,241.0,5.239130434782608,0.0,0.0,70.0,1.5217391304347827,62.0,1.3478260869565217,0.0,0.0,109.0,2.369565217391304
Louisiana->Ohio,227.0,12.61111111111111,0.0,0.0,38.0,2.111111111111111,189.0,10.5,0.0,0.0,0.0,0.0
Tennessee->Utah,225.0,7.5,0.0,0.0,116.0,3.8666666666666667,25.0,0.8333333333333334,0.0,0.0,84.0,2.8
New Hampshire->New York,225.0,10.227272727272727,0.0,0.0,178.0,8.090909090909092,35.0,1.5909090909090908,0.0,0.0,12.0,0.5454545454545454
Pennsylvania->U.S. Virgin Islands,223.0,11.736842105263158,0.0,0.0,128.0,6.7368421052631575,95.0,5.0,0.0,0.0,0.0,0.0
Kansas->Arizona,220.0,5.5,0.0,0.0,11.0,0.275,81.0,2.025,0.0,0.0,128.0,3.2
U.S. Virgin Islands->Pennsylvania,220.0,11.578947368421053,0.0,0.0,37.0,1.9473684210526316,73.0,3.8421052631578947,0.0,0.0,110.0,5.7894736842105265
Wisconsin->Ohio,220.0,4.489795918367347,0.0,0.0,0.0,0.0,35.0,0.7142857142857143,0.0,0.0,185.0,3.7755102040816326
Oregon->Idaho,218.0,3.5161290322580645,0.0,0.0,69.0,1.1129032258064515,16.0,0.25806451612903225,0.0,0.0,133.0,2.1451612903225805
Nevada->Kansas,217.0,5.425,0.0,0.0,144.0,3.6,37.0,0.925,0.0,0.0,36.0,0.9
Florida->South Dakota,212.0,14.133333333333333,0.0,0.0,0.0,0.0,36.0,2.4,0.0,0.0,176.0,11.733333333333333
Utah->Tennessee,211.0,7.275862068965517,0.0,0.0,90.0,3.103448275862069,17.0,0.5862068965517241,0.0,0.0,104.0,3.586206896551724
Iowa->Utah,210.0,7.777777777777778,0.0,0.0,0.0,0.0,167.0,6.185185185185185,0.0,0.0,43.0,1.5925925925925926
Wyoming->Georgia,207.0,20.7,40.0,4.0,113.0,11.3,54.0,5.4,0.0,0.0,0.0,0.0
Arizona->Kansas,206.0,5.15,23.0,0.575,118.0,2.95,5.0,0.125,0.0,0.0,60.0,1.5
Hawaii->New Jersey,205.0,6.612903225806452,0.0,0.0,4.0,0.12903225806451613,38.0,1.2258064516129032,0.0,0.0,163.0,5.258064516129032
Alaska->Colorado,205.0,5.54054054054054,0.0,0.0,127.0,3.4324324324324325,0.0,0.0,0.0,0.0,78.0,2.108108108108108
New Jersey->Oklahoma,202.0,33.666666666666664,0.0,0.0,51.0,8.5,24.0,4.0,0.0,0.0,127.0,21.166666666666668
Georgia->New Mexico,200.0,3.4482758620689653,0.0,0.0,64.0,1.103448275862069,116.0,2.0,0.0,0.0,20.0,0.3448275862068966
Kentucky->Utah,200.0,6.25,30.0,0.9375,0.0,0.0,170.0,5.3125,0.0,0.0,0.0,0.0
South Carolina->Tennessee,197.0,6.15625,0.0,0.0,34.0,1.0625,15.0,0.46875,0.0,0.0,148.0,4.625
North Carolina->New Hampshire,197.0,2.2906976744186047,0.0,0.0,77.0,0.8953488372093024,120.0,1.3953488372093024,0.0,0.0,0.0,0.0
Louisiana->Minnesota,197.0,4.377777777777778,0.0,0.0,33.0,0.7333333333333333,64.0,1.4222222222222223,0.0,0.0,100.0,2.2222222222222223
Georgia->Vermont,192.0,6.193548387096774,0.0,0.0,45.0,1.4516129032258065,79.0,2.5483870967741935,0.0,0.0,68.0,2.193548387096774
Georgia->Kansas,191.0,2.2470588235294118,0.0,0.0,101.0,1.188235294117647,51.0,0.6,0.0,0.0,39.0,0.4588235294117647
Oregon->Georgia,190.0,2.159090909090909,0.0,0.0,50.0,0.5681818181818182,40.0,0.45454545454545453,0.0,0.0,100.0,1.1363636363636365
Florida->Oregon,188.0,6.064516129032258,0.0,0.0,17.0,0.5483870967741935,152.0,4.903225806451613,9.0,0.2903225806451613,10.0,0.3225806451612903
Colorado->Connecticut,187.0,4.675,0.0,0.0,98.0,2.45,40.0,1.0,0.0,0.0,49.0,1.225
Kansas->Missouri,186.0,3.206896551724138,0.0,0.0,9.0,0.15517241379310345,90.0,1.5517241379310345,0.0,0.0,87.0,1.5
Pennsylvania->Alabama,185.0,3.0327868852459017,9.0,0.14754098360655737,0.0,0.0,156.0,2.557377049180328,0.0,0.0,20.0,0.32786885245901637
New Mexico->Washington,182.0,5.870967741935484,0.0,0.0,99.0,3.193548387096774,83.0,2.6774193548387095,0.0,0.0,0.0,0.0
Louisiana->Utah,180.0,6.923076923076923,0.0,0.0,13.0,0.5,8.0,0.3076923076923077,0.0,0.0,159.0,6.115384615384615
U.S. Virgin Islands->Virginia,180.0,5.806451612903226,8.0,0.25806451612903225,0.0,0.0,4.0,0.12903225806451613,0.0,0.0,168.0,5.419354838709677
Mississippi->Colorado,177.0,22.125,0.0,0.0,9.0,1.125,110.0,13.75,0.0,0.0,58.0,7.25
Utah->Kentucky,176.0,5.5,0.0,0.0,137.0,4.28125,0.0,0.0,0.0,0.0,39.0,1.21875
Hawaii->U.S. Pacific Trust Territories and Possessions,176.0,4.190476190476191,0.0,0.0,53.0,1.2619047619047619,35.0,0.8333333333333334,0.0,0.0,88.0,2.0952380952380953
California->Alaska,175.0,6.481481481481482,0.0,0.0,91.0,3.3703703703703702,37.0,1.3703703703703705,0.0,0.0,47.0,1.7407407407407407
Tennessee->Wisconsin,173.0,3.0350877192982457,0.0,0.0,77.0,1.3508771929824561,47.0,0.8245614035087719,0.0,0.0,49.0,0.8596491228070176
Connecticut->Colorado,165.0,4.125,71.0,1.775,28.0,0.7,40.0,1.0,0.0,0.0,26.0,0.65
Georgia->Hawaii,164.0,5.290322580645161,0.0,0.0,117.0,3.774193548387097,47.0,1.5161290322580645,0.0,0.0,0.0,0.0
Kentucky->South Carolina,163.0,18.11111111111111,5.0,0.5555555555555556,0.0,0.0,158.0,17.555555555555557,0.0,0.0,0.0,0.0
Oklahoma->Maryland,161.0,5.551724137931035,55.0,1.896551724137931,6.0,0.20689655172413793,89.0,3.0689655172413794,0.0,0.0,11.0,0.3793103448275862
Hawaii->Georgia,160.0,5.161290322580645,0.0,0.0,65.0,2.096774193548387,95.0,3.064516129032258,0.0,0.0,0.0,0.0
Illinois->Alaska,158.0,13.166666666666666,0.0,0.0,128.0,10.666666666666666,30.0,2.5,0.0,0.0,0.0,0.0
U.S. Virgin Islands->New Jersey,158.0,5.096774193548387,8.0,0.25806451612903225,10.0,0.3225806451612903,41.0,1.3225806451612903,0.0,0.0,99.0,3.193548387096774
Pennsylvania->Nebraska,154.0,2.7017543859649122,0.0,0.0,10.0,0.17543859649122806,77.0,1.3508771929824561,0.0,0.0,67.0,1.1754385964912282
Connecticut->Kentucky,154.0,7.0,3.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,151.0,6.863636363636363
Georgia->Maine,150.0,5.769230769230769,0.0,0.0,106.0,4.076923076923077,22.0,0.8461538461538461,0.0,0.0,22.0,0.8461538461538461
New Mexico->Georgia,148.0,2.5517241379310347,26.0,0.4482758620689655,10.0,0.1724137931034483,112.0,1.9310344827586208,0.0,0.0,0.0,0.0
Nebraska->Pennsylvania,147.0,2.5789473684210527,0.0,0.0,19.0,0.3333333333333333,51.0,0.8947368421052632,0.0,0.0,77.0,1.3508771929824561
Washington->Maryland,144.0,4.0,0.0,0.0,112.0,3.111111111111111,11.0,0.3055555555555556,0.0,0.0,21.0,0.5833333333333334
Hawaii->Alaska,140.0,2.2222222222222223,0.0,0.0,71.0,1.126984126984127,69.0,1.0952380952380953,0.0,0.0,0.0,0.0
Pennsylvania->Oklahoma,137.0,2.2459016393442623,0.0,0.0,0.0,0.0,137.0,2.2459016393442623,0.0,0.0,0.0,0.0
Kentucky->Louisiana,132.0,13.2,0.0,0.0,13.0,1.3,27.0,2.7,0.0,0.0,92.0,9.2
Oklahoma->Pennsylvania,132.0,2.1639344262295084,0.0,0.0,14.0,0.22950819672131148,54.0,0.8852459016393442,3.0,0.04918032786885246,61.0,1.0
Arkansas->Nevada,131.0,3.275,0.0,0.0,15.0,0.375,0.0,0.0,0.0,0.0,116.0,2.9
South Carolina->Kentucky,130.0,14.444444444444445,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,122.0,13.555555555555555
Nevada->Arkansas,130.0,3.25,0.0,0.0,130.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee->South Carolina,129.0,4.03125,0.0,0.0,0.0,0.0,3.0,0.09375,0.0,0.0,126.0,3.9375
Indiana->Washington,124.0,2.2142857142857144,0.0,0.0,0.0,0.0,84.0,1.5,0.0,0.0,40.0,0.7142857142857143
