ROUTE_BETWEEN_STATES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
South Carolina->New Jersey,92194.0,30.527814569536424,2022.0,0.6695364238410596,15624.0,5.1735099337748345,54288.0,17.97615894039735,17.0,0.005629139072847682,20243.0,6.702980132450331
Kentucky->North Carolina,91728.0,12.469820554649266,3434.0,0.4668297988036977,29815.0,4.0531538879825995,14349.0,1.950652528548124,16.0,0.002175095160413268,44114.0,5.997009244154432
Missouri->Florida,91656.0,9.886312156185957,4729.0,0.5100852119512458,34390.0,3.70941645992881,16438.0,1.7730557652896128,110.0,0.011864955236759789,35989.0,3.8818897637795278
Minnesota->Wisconsin,91186.0,10.358514142905827,20222.0,2.297171418834488,33060.0,3.755537884811996,12261.0,1.39282062933091,150.0,0.017039645575372034,25493.0,2.8959445643530612
Colorado->New Jersey,90524.0,25.658730158730158,5432.0,1.5396825396825398,15943.0,4.5189909297052155,41609.0,11.793934240362812,54.0,0.015306122448979591,27486.0,7.790816326530612
Massachusetts->Georgia,90285.0,13.069629415170816,5771.0,0.8354082223508975,31423.0,4.548784018529242,18845.0,2.7279965257672263,30.0,0.004342790966994789,34216.0,4.953097857556457
Texas->Indiana,90271.0,13.421201308355634,7467.0,1.1101694915254237,33731.0,5.015016354445436,10500.0,1.5611061552185548,51.0,0.007582515611061552,38522.0,5.727326791555159
Washington->Nevada,89817.0,10.009695753928453,3767.0,0.41981500055722726,26715.0,2.977265128719492,25396.0,2.8302685835283627,293.0,0.03265351610386716,33646.0,3.749693525019503
Nevada->Arizona,89746.0,9.766677549243662,344.0,0.03743606486015889,31961.0,3.4781804331265644,10935.0,1.1900097943192949,48.0,0.005223636957231472,46458.0,5.055827619980412
Virginia->Tennessee,89746.0,12.373638494416104,4080.0,0.5625258513718462,23684.0,3.265407417620295,12030.0,1.65862401764787,43.0,0.005928581276713084,49909.0,6.88115262649938
Colorado->Missouri,89731.0,12.429837927690816,3330.0,0.4612827261393545,31449.0,4.3564205568638315,15410.0,2.1346446876298657,53.0,0.007341737082698435,39489.0,5.470148219975066
Wisconsin->Michigan,89670.0,13.975997506234414,14216.0,2.21571072319202,26621.0,4.1491583541147135,10516.0,1.6390274314214464,6.0,9.351620947630922E-4,38311.0,5.971165835411472
Oklahoma->Illinois,87749.0,20.98254423720708,5395.0,1.290052606408417,31097.0,7.435915829746532,21052.0,5.0339550454328075,51.0,0.012195121951219513,30154.0,7.210425633668101
Virginia->Pennsylvania,87640.0,14.092297797073485,3997.0,0.6427078308409713,27989.0,4.50056279144557,15100.0,2.428043093744975,80.0,0.012863804470172054,40474.0,6.5081202765717965
Pennsylvania->Virginia,87313.0,13.472149359666718,3412.0,0.5264619657460269,17858.0,2.755438975466749,18580.0,2.8668415367998765,48.0,0.007406264465360284,47415.0,7.316000617188705
New York->Kentucky,87220.0,16.092250922509226,1765.0,0.32564575645756455,17611.0,3.249261992619926,20324.0,3.7498154981549816,11.0,0.002029520295202952,47509.0,8.76549815498155
California->North Carolina,87204.0,11.462145110410095,441.0,0.05796529968454259,34388.0,4.519978969505783,13129.0,1.72568349106204,131.0,0.017218717139852787,39115.0,5.141298633017876
Minnesota->New Jersey,87200.0,24.660633484162897,4847.0,1.3707579185520362,13066.0,3.695135746606335,51606.0,14.59445701357466,69.0,0.019513574660633484,17612.0,4.980769230769231
Arizona->Washington,87149.0,10.512545235223161,1800.0,0.21712907117008443,31096.0,3.75102533172497,17366.0,2.0948130277442703,150.0,0.018094089264173704,36737.0,4.431483715319662
Minnesota->New York,86649.0,15.657571376942537,9134.0,1.650524033249006,18292.0,3.305384893386339,43583.0,7.875496928080954,20.0,0.003614022406938923,15620.0,2.822551499819299
Indiana->Georgia,86260.0,10.367788461538462,7976.0,0.9586538461538462,33876.0,4.071634615384616,19143.0,2.300841346153846,37.0,0.004447115384615384,25228.0,3.0322115384615387
Colorado->Nebraska,86048.0,16.711594484365897,4904.0,0.9524179452320839,37920.0,7.364536803262769,10928.0,2.1223538551174985,73.0,0.014177510196154593,32223.0,6.25810837055739
Nebraska->Colorado,85736.0,16.564142194744978,5908.0,1.1414219474497682,28778.0,5.559891808346213,25112.0,4.8516228748068,13.0,0.002511591962905719,25925.0,5.008693972179289
Missouri->California,85606.0,9.980879095254751,3473.0,0.4049201352454238,28493.0,3.322024017721814,25580.0,2.98239477672846,259.0,0.03019703859158214,27801.0,3.2413431269674713
New Jersey->Tennessee,84565.0,21.999219562955254,3094.0,0.8048907388137357,27899.0,7.257804370447451,15771.0,4.102757544224766,11.0,0.0028616024973985433,37790.0,9.830905306971903
Maryland->New York,84452.0,10.748631793305332,4935.0,0.6281023291332569,32783.0,4.172457681048746,14256.0,1.8144329896907216,81.0,0.010309278350515464,32397.0,4.1233295150820926
Washington->Arizona,84013.0,10.126928640308583,3180.0,0.3833172613307618,35004.0,4.2193828351012534,14506.0,1.748553519768563,131.0,0.015790742526518804,31192.0,3.7598842815814852
Washington->Alaska,83881.0,6.963390337041342,4845.0,0.4022082018927445,30192.0,2.506392163373734,20943.0,1.7385854225469035,89.0,0.007388344678731529,27812.0,2.308816204549228
Kansas->Texas,83594.0,15.437488457987072,7440.0,1.373961218836565,24889.0,4.596306555863342,18406.0,3.399076638965836,41.0,0.007571560480147738,32818.0,6.060572483841182
Florida->Missouri,83481.0,9.009389164688107,4845.0,0.5228793438376862,26489.0,2.8587308439456076,11237.0,1.2127131448305632,734.0,0.07921433196632852,40176.0,4.335851500107921
Missouri->New Jersey,83171.0,26.487579617834395,2536.0,0.8076433121019109,17048.0,5.429299363057325,45775.0,14.578025477707007,0.0,0.0,17812.0,5.672611464968153
Maryland->Texas,83020.0,10.755279181241093,3864.0,0.5005829770695686,27832.0,3.60564840005182,21242.0,2.751910869283586,609.0,0.0788962300816168,29473.0,3.8182407047545017
Colorado->Virginia,82598.0,12.99528005034613,8140.0,1.2806796727501573,20543.0,3.2320641913152928,17313.0,2.723882945248584,11.0,0.0017306482064191316,36591.0,5.756922592825677
Nevada->Florida,82391.0,16.94242237302077,2511.0,0.5163479333744602,40580.0,8.344643224347111,9269.0,1.9060250873946123,68.0,0.013983137980670367,29963.0,6.161422989923915
Colorado->Minnesota,81996.0,13.564267990074441,4513.0,0.7465674110835401,24169.0,3.9981803143093466,18517.0,3.0631927212572374,0.0,0.0,34797.0,5.756327543424318
California->Missouri,81894.0,9.51591912619103,649.0,0.07541250290495004,31289.0,3.635719265628631,9672.0,1.1238670694864048,78.0,0.00906344410876133,40206.0,4.671856844062282
Illinois->Oklahoma,81793.0,19.428266033254157,4309.0,1.0235154394299288,23965.0,5.692399049881235,17643.0,4.190736342042755,0.0,0.0,35876.0,8.521615201900238
New York->Maine,81774.0,19.06598274656097,4628.0,1.0790394031242714,22739.0,5.301702028444859,14628.0,3.4105852179995337,31.0,0.007227792026113313,39748.0,9.267428304966193
Arizona->Nevada,81473.0,8.834634569507699,979.0,0.10615918455866406,31034.0,3.3652136196052918,10072.0,1.0921708956842333,169.0,0.018325742788982868,39219.0,4.252765126870527
South Carolina->Virginia,80806.0,13.642748607124767,2007.0,0.3388485564747594,22809.0,3.8509201418200236,15111.0,2.551240925206821,61.0,0.010298835049805841,40818.0,6.891440148573358
Louisiana->Florida,80212.0,11.67909143855562,3221.0,0.4689866045428072,22939.0,3.339982527664531,14123.0,2.0563482818870122,354.0,0.05154338963308096,39575.0,5.762230634828189
Michigan->California,80150.0,12.441788264514127,8678.0,1.3470971747904377,24745.0,3.8411983855945357,32774.0,5.087550450170754,23.0,0.0035703197764669356,13930.0,2.162371934181931
Kentucky->Georgia,79808.0,9.46938775510204,6147.0,0.7293545325106787,31250.0,3.707878500237304,17945.0,2.1292121499762695,0.0,0.0,24466.0,2.902942572377788
Massachusetts->Maryland,79696.0,14.26965085049239,2543.0,0.45532676812891676,24610.0,4.406445837063563,14986.0,2.68325872873769,112.0,0.020053715308863025,37445.0,6.7045658012533575
Colorado->Georgia,79114.0,11.409576002307471,3914.0,0.5644649552927603,25519.0,3.6802711277761753,18864.0,2.7205076434958175,26.0,0.0037496394577444477,30791.0,4.440582636284972
New York->Minnesota,78844.0,14.239479862741558,3144.0,0.567816507133827,24458.0,4.417193426042983,23917.0,4.319487086870146,3.0,5.41809644211667E-4,27322.0,4.934441033050389
Michigan->Wisconsin,77346.0,12.062694946974423,12165.0,1.8972239550842172,34970.0,5.453836556456644,8290.0,1.2928883343730506,167.0,0.02604491578290705,21754.0,3.3927011852776046
Tennessee->Virginia,77314.0,10.521774632553075,2155.0,0.29327708219923787,20581.0,2.8008982035928143,12360.0,1.6820903647250953,55.0,0.0074850299401197605,42163.0,5.7380239520958085
Georgia->Indiana,76334.0,9.172554674357126,8290.0,0.9961547704878635,29010.0,3.4859408795962508,6930.0,0.832732516222062,0.0,0.0,32104.0,3.8577265080509493
Texas->South Carolina,76281.0,13.97855964815833,4641.0,0.8504672897196262,32063.0,5.87557265897013,9295.0,1.7033168407549937,229.0,0.04196444933113432,30053.0,5.5072384093824445
Arkansas->Illinois,76078.0,18.537524366471736,4948.0,1.2056530214424952,19294.0,4.701267056530215,27423.0,6.682017543859649,8.0,0.001949317738791423,24405.0,5.946637426900585
Colorado->Oregon,76009.0,12.973032940774877,6013.0,1.026284348864994,22950.0,3.9170506912442398,9804.0,1.6733230926779314,0.0,0.0,37242.0,6.356374807987711
Colorado->North Carolina,75944.0,15.707135470527405,3203.0,0.6624612202688728,28194.0,5.831230610134436,13686.0,2.830610134436401,15.0,0.0031023784901758012,30846.0,6.379731127197518
Kansas->Illinois,75928.0,23.113546423135464,2418.0,0.7360730593607306,24259.0,7.384779299847793,22888.0,6.967427701674277,0.0,0.0,26363.0,8.025266362252664
Georgia->Colorado,75813.0,10.985799159542095,2793.0,0.4047239530502826,22366.0,3.240979568178525,23995.0,3.4770323141573685,118.0,0.01709897116359948,26541.0,3.8459643529923198
Maryland->North Carolina,75806.0,10.509635380562873,3963.0,0.5494246499376126,20347.0,2.820878968529045,17042.0,2.3626784971579093,249.0,0.03452100374324137,34205.0,4.7421322611950645
Utah->Illinois,75745.0,18.587730061349692,4103.0,1.0068711656441718,22687.0,5.567361963190184,30211.0,7.4137423312883435,32.0,0.00785276073619632,18712.0,4.591901840490798
California->Idaho,75680.0,12.091388400702987,552.0,0.0881930020770091,32225.0,5.1485860361080045,5523.0,0.8824093305639878,87.0,0.01389998402300687,37293.0,5.95830004793098
Minnesota->Colorado,75646.0,12.578317259727303,5188.0,0.8626538077818424,18175.0,3.0221150648486863,27547.0,4.58047888260725,0.0,0.0,24736.0,4.113069504489524
Missouri->Georgia,75560.0,7.926151264030211,5042.0,0.528899611874541,24373.0,2.556697786635896,15389.0,1.6142872128396097,0.0,0.0,30756.0,3.2262666526801635
Michigan->Minnesota,75008.0,10.130740140464614,12620.0,1.7044840626688276,23702.0,3.2012425715829282,15663.0,2.11547811993517,585.0,0.07901134521880065,22438.0,3.030524041058887
Florida->Minnesota,75005.0,10.97366495976591,6735.0,0.9853694220921726,17711.0,2.5912216532553036,18422.0,2.695245062179956,179.0,0.02618873445501097,31958.0,4.675640087783467
Maryland->Illinois,74596.0,13.725114995400183,6071.0,1.1170193192272309,17341.0,3.190616375344986,24618.0,4.529530818767249,245.0,0.045078196872125116,26321.0,4.842870285188592
Nebraska->Illinois,74306.0,14.549833561777952,1480.0,0.2897983160368122,17732.0,3.472097121597807,25282.0,4.950460152731545,0.0,0.0,29812.0,5.837477971411788
Florida->Louisiana,74120.0,10.728035895209148,4616.0,0.6681140541322912,24683.0,3.5725864814010713,14774.0,2.138370241713707,359.0,0.051961210015921265,29688.0,4.2970039079461575
Indiana->New Jersey,74075.0,36.418387413962634,783.0,0.38495575221238937,8313.0,4.087020648967552,52173.0,25.650442477876105,34.0,0.01671583087512291,12772.0,6.279252704031465
North Carolina->Maryland,74056.0,10.274139844617093,3388.0,0.4700332963374029,21627.0,3.000416204217536,13032.0,1.8079911209766926,364.0,0.050499445061043285,35645.0,4.945199778024417
Illinois->Maryland,73308.0,13.4067300658376,5022.0,0.9184345281638625,22284.0,4.075347476225311,18124.0,3.3145574250182883,285.0,0.05212143379663497,27593.0,5.046269202633504
Idaho->California,72758.0,11.510520487264673,335.0,0.05299794336339187,23481.0,3.7147603227337447,26876.0,4.2518588830881185,55.0,0.008701154880556873,22011.0,3.482202183198861
Oregon->Colorado,72467.0,12.372716407717261,2125.0,0.36281372716407717,18544.0,3.166126003073246,19805.0,3.3814239371691994,78.0,0.013317397985316715,31915.0,5.4490353423254225
South Carolina->Texas,72280.0,13.250229147571035,7908.0,1.44967919340055,20048.0,3.675160403299725,15910.0,2.916590284142988,11.0,0.0020164986251145736,28403.0,5.206782768102658
Virginia->Missouri,71950.0,13.418500559492726,6411.0,1.1956359567325625,23894.0,4.456173069750093,12344.0,2.3021260723610593,82.0,0.015292801193584483,29219.0,5.449272659455427
New Jersey->Colorado,71946.0,20.775628068149004,5424.0,1.5662720184810857,17213.0,4.970545769563962,17708.0,5.113485417268264,172.0,0.04966791799018192,31429.0,9.075656944845509
Minnesota->Michigan,71936.0,9.710583153347732,15599.0,2.1056965442764577,22004.0,2.9703023758099354,14811.0,1.9993250539956804,1087.0,0.14673326133909287,18435.0,2.488525917926566
Illinois->Nebraska,71751.0,13.992004680187208,6539.0,1.2751560062402496,21096.0,4.113884555382215,12515.0,2.440522620904836,0.0,0.0,31601.0,6.1624414976599065
Florida->Nevada,71477.0,14.62893982808023,2867.0,0.5867785509619321,25913.0,5.303520261972984,17538.0,3.589439214081048,122.0,0.024969300040933277,25037.0,5.124232501023332
New Jersey->Michigan,71372.0,18.37117117117117,3315.0,0.8532818532818532,18243.0,4.695752895752896,15849.0,4.079536679536679,71.0,0.018275418275418277,33894.0,8.724324324324325
Ohio->Georgia,71291.0,7.061311410459588,2701.0,0.26753169572107766,26796.0,2.654120443740095,14891.0,1.4749405705229794,90.0,0.008914421553090333,26813.0,2.6558042789223455
Pennsylvania->Ohio,71275.0,15.01474615546661,3096.0,0.6522013903518011,15686.0,3.3044027807036023,15108.0,3.1826416684221615,108.0,0.0227512112913419,37277.0,7.852749104697704
Georgia->Missouri,71161.0,7.458442511267163,4787.0,0.5017293784718583,30987.0,3.2477727701498793,9562.0,1.0022010271460016,151.0,0.015826433287915314,25674.0,2.690912902211508
Texas->Kansas,70502.0,13.019759926131117,7373.0,1.3615881809787627,25487.0,4.706740535549399,10518.0,1.942382271468144,77.0,0.014219759926131116,27047.0,4.99482917820868
Minnesota->Florida,70478.0,10.30832236360977,5512.0,0.8062015503875969,24668.0,3.6080152113500072,22700.0,3.3201696650577737,54.0,0.007898200965335674,17544.0,2.5660377358490565
California->Minnesota,70347.0,7.289089213553,1245.0,0.12900217594031707,26700.0,2.7665526888405347,19108.0,1.9798984561185369,200.0,0.020723241114910373,23094.0,2.3929126515387007
Texas->Maryland,69610.0,8.932375208520467,4318.0,0.5540870011548826,25052.0,3.2146798408828436,13007.0,1.6690619786988323,161.0,0.020659566277428463,27072.0,3.47388682150648
Maryland->Georgia,69244.0,9.994803695150116,2740.0,0.39549653579676675,21903.0,3.161518475750577,20974.0,3.0274249422632793,142.0,0.020496535796766743,23485.0,3.3898672055427252
North Dakota->Colorado,69071.0,24.46723343960326,3861.0,1.3676939426142403,25553.0,9.051718030464045,15253.0,5.403117251151258,134.0,0.04746723343960326,24270.0,8.597236981934113
Virginia->Minnesota,69016.0,12.5529283375773,6093.0,1.108221171335031,21335.0,3.8805020007275375,13855.0,2.520007275372863,179.0,0.03255729356129502,27554.0,5.011640596580575
Michigan->North Carolina,68843.0,9.624353418146232,4902.0,0.6853068642527611,27244.0,3.8087515727666714,13804.0,1.9298196560883545,37.0,0.005172654830141199,22856.0,3.1953026702083043
Georgia->Kentucky,68651.0,8.147519582245431,3342.0,0.396629480180394,34115.0,4.048777593164016,7580.0,0.89959648706385,103.0,0.012224068359838594,23511.0,2.790291953477332
Montana->Colorado,68563.0,14.681584582441113,2273.0,0.4867237687366167,21112.0,4.520770877944326,21478.0,4.599143468950749,0.0,0.0,23700.0,5.074946466809422
Colorado->Montana,68477.0,14.65689212328767,8364.0,1.7902397260273972,19332.0,4.137842465753424,10125.0,2.167166095890411,0.0,0.0,30656.0,6.561643835616438
Minnesota->Virginia,68133.0,12.390070921985815,6557.0,1.1923986179305328,19710.0,3.5842880523731586,18871.0,3.431714857246772,93.0,0.01691216584833606,22902.0,4.164757228587016
Wisconsin->New York,68005.0,22.216595883698137,6412.0,2.094740280953937,12343.0,4.03234237177393,26861.0,8.775236850702385,0.0,0.0,22389.0,7.314276380267886
Illinois->Utah,67708.0,16.469958647531016,6133.0,1.4918511311116516,22616.0,5.501337873996595,11326.0,2.7550474337144246,50.0,0.012162490878131841,27583.0,6.709559717830212
Alaska->Washington,67575.0,5.611609367214748,1552.0,0.12888224547417373,23835.0,1.9793223716990533,14972.0,1.2433150639428667,437.0,0.03628965288158113,26779.0,2.2238000332170738
Montana->Utah,67507.0,8.881331403762664,9080.0,1.1945796605709775,23764.0,3.126430732798316,10005.0,1.3162741744507302,19.0,0.0024996710959084333,24639.0,3.2415471648467307
Illinois->Arkansas,67324.0,15.59870250231696,3858.0,0.8938832252085264,19111.0,4.427942539388322,17168.0,3.9777571825764597,0.0,0.0,27187.0,6.299119555143651
Georgia->Ohio,67296.0,6.703456519573662,4713.0,0.4694690706245642,30936.0,3.081581830859647,6061.0,0.603745392967427,0.0,0.0,25586.0,2.548660225122024
Colorado->Wyoming,67163.0,18.078869448183042,10313.0,2.776043068640646,27586.0,7.42557200538358,5845.0,1.5733512786002692,94.0,0.025302826379542395,23325.0,6.278600269179004
Michigan->Indiana,66851.0,11.863531499556345,14953.0,2.6535936113575866,24159.0,4.287311446317657,5540.0,0.9831410825199645,196.0,0.034782608695652174,22003.0,3.9047027506654834
New York->Wisconsin,66452.0,21.695070192621614,3655.0,1.1932745674175644,13481.0,4.401240613777342,13066.0,4.265752530199151,30.0,0.009794319294809012,36220.0,11.825008161932745
New Jersey->Minnesota,66416.0,18.75098814229249,2194.0,0.6194240542066629,17204.0,4.857142857142857,13754.0,3.883116883116883,13.0,0.0036702428006775835,33251.0,9.387634105025409
Puerto Rico->New York,65444.0,17.007276507276508,17.0,0.004417879417879418,20861.0,5.421257796257796,6724.0,1.7474012474012475,44.0,0.011434511434511435,37798.0,9.822765072765073
North Carolina->Missouri,65314.0,11.22233676975945,5318.0,0.9137457044673539,20651.0,3.5482817869415806,8536.0,1.4666666666666666,142.0,0.024398625429553265,30667.0,5.2692439862542955
Virginia->Colorado,65300.0,10.31106900363177,4154.0,0.655929259434707,17377.0,2.7438812569082582,20498.0,3.2366966682456972,25.0,0.003947576188220433,23246.0,3.670614242854887
New Jersey->Missouri,65131.0,21.46704021094265,2941.0,0.9693473961766644,16571.0,5.461766644693474,15559.0,5.128213579433091,11.0,0.0036255767963085037,30049.0,9.904087013843112
South Dakota->Minnesota,65053.0,14.46908362989324,17440.0,3.8790035587188614,15563.0,3.4615213523131674,9287.0,2.0656138790035588,51.0,0.011343416370106761,22712.0,5.051601423487544
Wyoming->Colorado,64898.0,17.473882606354334,4180.0,1.1254711900915455,19085.0,5.138664512654819,19890.0,5.355411954765751,62.0,0.01669359181475498,21681.0,5.837641357027463
New York->New Jersey,64822.0,29.68040293040293,444.0,0.2032967032967033,16194.0,7.414835164835165,29350.0,13.438644688644688,0.0,0.0,18834.0,8.623626373626374
Tennessee->California,64714.0,12.947979191676671,1299.0,0.25990396158463386,22942.0,4.590236094437775,18474.0,3.6962785114045618,96.0,0.01920768307322929,21903.0,4.382352941176471
North Carolina->Colorado,64431.0,13.317693261678379,2733.0,0.5649028524183547,19372.0,4.004133939644481,15919.0,3.290409260024804,174.0,0.03596527490698636,26233.0,5.422281934683753
North Carolina->Michigan,64400.0,9.008252902503846,2569.0,0.3593509581759687,22274.0,3.1156805147573086,10579.0,1.4797873828507484,159.0,0.022240872849349558,28819.0,4.031193173870472
Colorado->Tennessee,63319.0,13.378195647580815,2539.0,0.5364462286076485,22868.0,4.83160785970843,11212.0,2.3688992182548065,23.0,0.004859497147686457,26677.0,5.636382843862243
Massachusetts->Michigan,63093.0,17.019962233612084,4171.0,1.1251685999460481,20334.0,5.485298084704613,13124.0,3.540329107094686,142.0,0.03830590774210952,25322.0,6.830860534124629
New York->Maryland,62760.0,8.066838046272494,1972.0,0.2534704370179949,17037.0,2.189845758354756,14309.0,1.8392030848329048,109.0,0.014010282776349614,29333.0,3.7703084832904885
South Carolina->Illinois,62313.0,17.00218281036835,1687.0,0.46030013642564804,13093.0,3.572442019099591,25818.0,7.044474761255116,6.0,0.0016371077762619372,21709.0,5.923328785811733
Arizona->New Jersey,62268.0,24.390129259694476,1233.0,0.48296122209165687,11474.0,4.494320407363886,38189.0,14.958480219349784,1.0,3.916960438699569E-4,11371.0,4.45397571484528
South Dakota->Colorado,62241.0,19.910748560460654,4795.0,1.533909149072297,16161.0,5.169865642994242,16754.0,5.3595649392194495,19.0,0.006078055022392835,24512.0,7.841330774152271
New Jersey->Kentucky,62162.0,23.031493145609485,1779.0,0.6591330122267507,13848.0,5.130789181178214,11240.0,4.164505372360133,141.0,0.05224157095220452,35154.0,13.024824008892182
Maryland->California,62027.0,11.953555598381191,3583.0,0.6904991327808826,27848.0,5.366737328965119,16712.0,3.220659086529196,249.0,0.04798612449412218,13635.0,2.6276739256118713
Michigan->Georgia,61954.0,7.453561116458133,4274.0,0.5141963426371511,24569.0,2.955846968238691,14829.0,1.7840471607314725,0.0,0.0,18282.0,2.199470644850818
Illinois->Kansas,61338.0,18.683521169661894,2901.0,0.883643009442583,20365.0,6.203167834297898,14217.0,4.330490405117271,0.0,0.0,23855.0,7.266219920804143
Utah->Arizona,61314.0,8.998238919870854,3172.0,0.46551218080422657,23331.0,3.4239800410918697,7747.0,1.136923980041092,37.0,0.005429997064866451,27027.0,3.9663927208687997
Colorado->North Dakota,61276.0,21.721375398794752,4673.0,1.6565047855370436,27141.0,9.621056362991848,8103.0,2.8723856788372917,15.0,0.005317263381779511,21344.0,7.566111308046792
New York->Puerto Rico,61077.0,15.876527164023916,2370.0,0.6160644658175202,27289.0,7.093579412529244,12698.0,3.3007538341564855,291.0,0.07564335846113855,18429.0,4.790486093059527
Colorado->Massachusetts,61025.0,18.060076945841963,3536.0,1.0464634507250665,13427.0,3.9736608464042615,19837.0,5.870671796389464,19.0,0.0056229653743711154,24206.0,7.163657886948801
New Jersey->South Carolina,60896.0,20.2312292358804,2409.0,0.8003322259136213,18481.0,6.139867109634552,13018.0,4.324916943521595,54.0,0.017940199335548173,26934.0,8.948172757475083
Colorado->Pennsylvania,60859.0,13.479291251384275,3014.0,0.6675526024363234,20939.0,4.63765227021041,13110.0,2.903654485049834,0.0,0.0,23796.0,5.270431893687707
Michigan->Massachusetts,60458.0,16.309144861073644,5057.0,1.3641758834637172,15768.0,4.253574318856218,27023.0,7.289722147288913,0.0,0.0,12610.0,3.4016725114647963
Arizona->Utah,60378.0,8.894814378314672,1034.0,0.15232763700648203,26700.0,3.9334119033588686,6352.0,0.9357690041249264,109.0,0.016057748968768416,26183.0,3.8572480848556276
Georgia->Michigan,60140.0,7.235322425409048,3660.0,0.4403272377285852,27192.0,3.271414821944177,10658.0,1.282242540904716,160.0,0.019249278152069296,18470.0,2.2220885466794997
North Carolina->Louisiana,59479.0,12.86310553633218,3862.0,0.8352076124567474,22037.0,4.765787197231834,7541.0,1.6308391003460208,121.0,0.02616782006920415,25918.0,5.605103806228374
Tennessee->Pennsylvania,59333.0,10.768239564428312,2653.0,0.48148820326678765,15045.0,2.7304900181488203,12899.0,2.341016333938294,27.0,0.004900181488203267,28709.0,5.210344827586207
Iowa->Texas,59098.0,15.426259462281388,3926.0,1.0247977029496216,11770.0,3.0723048812320544,17696.0,4.619159488384234,63.0,0.01644479248238058,25643.0,6.693552597233098
Virginia->Kentucky,59007.0,14.566033078252284,3963.0,0.9782769686497161,17914.0,4.422117995556652,9072.0,2.2394470501110835,32.0,0.007899284127375956,28026.0,6.918291779807455
Colorado->Oklahoma,58937.0,13.268122467357047,3198.0,0.719945970283656,16992.0,3.825303917154435,12511.0,2.8165240882485367,85.0,0.019135524538496172,26151.0,5.887212967131923
Kentucky->New Jersey,58594.0,24.03363412633306,434.0,0.17801476620180476,8217.0,3.370385561936013,38675.0,15.86341263330599,0.0,0.0,11268.0,4.621821164889253
Ohio->Pennsylvania,58413.0,12.310432033719705,1248.0,0.26301369863013696,18157.0,3.8265542676501583,17525.0,3.6933614330874605,16.0,0.0033719704952581667,21467.0,4.524130663856691
Georgia->Maryland,58331.0,8.360470116095744,1885.0,0.27017342697434427,23944.0,3.4318474989250394,12340.0,1.7686684821556542,74.0,0.010606277769815107,20088.0,2.87917443027089
Nebraska->Texas,57749.0,13.358547305112191,4250.0,0.9831135785334258,17322.0,4.006939625260236,10770.0,2.491325468424705,1.0,2.313208420078649E-4,25406.0,5.876937312051816
Hawaii->Washington,57491.0,10.17719950433705,726.0,0.128518321826872,23189.0,4.104974331740131,9772.0,1.7298636926889714,594.0,0.1051513542219862,23210.0,4.10869180385909
Pennsylvania->Tennessee,57412.0,10.877605153467222,1956.0,0.37059492231906027,15429.0,2.92326638878363,13023.0,2.467411898446381,92.0,0.017430845017051912,26912.0,5.0989010989010985
Missouri->Virginia,57231.0,10.810540234227428,1250.0,0.23611635814129203,22107.0,4.175859463543635,11255.0,2.1259916887041936,16.0,0.003022289384208538,22603.0,4.269550434454099
Colorado->Michigan,56992.0,13.110651023694501,5358.0,1.2325741890959283,14664.0,3.37336093857833,12795.0,2.943409247757074,119.0,0.027375201288244767,24056.0,5.5339314469749254
Michigan->Ohio,56773.0,12.390440855521605,5629.0,1.2285028371890003,28472.0,6.213880401571366,5402.0,1.1789611523352248,67.0,0.014622435617634221,17203.0,3.7544740288083807
Louisiana->New York,56728.0,17.086746987951805,2184.0,0.6578313253012048,13855.0,4.173192771084337,19541.0,5.885843373493976,76.0,0.02289156626506024,21072.0,6.346987951807229
Pennsylvania->Kentucky,56678.0,15.596587782058338,2579.0,0.7096862960924601,11819.0,3.252339020363236,11960.0,3.2911392405063293,62.0,0.0170610897083104,30258.0,8.326362135388003
Idaho->Utah,56634.0,7.47544878563886,5238.0,0.6913938753959873,17319.0,2.2860348468849,6293.0,0.830649419218585,97.0,0.012803590285110876,27687.0,3.6545670538542767
Indiana->Michigan,56497.0,10.02430801987225,4962.0,0.8804116394606104,20729.0,3.6779630943931867,7150.0,1.2686302342086586,0.0,0.0,23656.0,4.1973030518097945
Connecticut->Virginia,56351.0,14.887978863936592,3294.0,0.8702774108322325,10987.0,2.902774108322325,12109.0,3.199207397622193,28.0,0.007397622192866579,29933.0,7.908322324966975
Illinois->Alabama,56343.0,18.198643410852714,4488.0,1.449612403100775,19298.0,6.233204134366925,12150.0,3.9244186046511627,0.0,0.0,20407.0,6.59140826873385
Florida->Arizona,56160.0,12.502226179875334,4858.0,1.0814781834372218,18542.0,4.127782724844168,8365.0,1.86219946571683,502.0,0.11175422974176313,23893.0,5.319011576135352
Florida->Rhode Island,55972.0,13.470998796630566,1959.0,0.4714801444043321,22301.0,5.367268351383875,5872.0,1.41323706377858,290.0,0.06979542719614922,25550.0,6.149217809867629
