TAIL_NUM,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
N758EV,9868.0,53.053763440860216,2.0,0.010752688172043012,5103.0,27.43548387096774,571.0,3.0698924731182795,0.0,0.0,4192.0,22.537634408602152
N760SK,9673.0,61.221518987341774,1552.0,9.822784810126583,4448.0,28.151898734177216,1636.0,10.354430379746836,0.0,0.0,2037.0,12.89240506329114
N679SA,8584.0,45.659574468085104,248.0,1.3191489361702127,2180.0,11.595744680851064,1897.0,10.090425531914894,0.0,0.0,4259.0,22.654255319148938
N707SK,8184.0,54.19867549668874,110.0,0.7284768211920529,4426.0,29.311258278145694,603.0,3.993377483443709,0.0,0.0,3045.0,20.165562913907284
N693BR,8066.0,52.038709677419355,145.0,0.9354838709677419,3527.0,22.75483870967742,1028.0,6.632258064516129,0.0,0.0,3366.0,21.716129032258063
N908EV,7992.0,50.904458598726116,301.0,1.9171974522292994,1881.0,11.980891719745223,2367.0,15.07643312101911,0.0,0.0,3443.0,21.929936305732483
N904EV,7663.0,40.12041884816754,179.0,0.93717277486911,1581.0,8.277486910994764,1526.0,7.989528795811518,0.0,0.0,4377.0,22.916230366492147
N917SW,7506.0,48.42580645161291,20.0,0.12903225806451613,4349.0,28.058064516129033,968.0,6.245161290322581,0.0,0.0,2169.0,13.993548387096775
N594SW,7414.0,54.51470588235294,26.0,0.19117647058823528,4245.0,31.21323529411765,474.0,3.485294117647059,0.0,0.0,2669.0,19.625
N960SW,7299.0,43.18934911242604,10.0,0.05917159763313609,4462.0,26.402366863905325,864.0,5.112426035502959,0.0,0.0,1963.0,11.615384615384615
N818MD,7274.0,44.901234567901234,466.0,2.876543209876543,2263.0,13.969135802469136,1667.0,10.290123456790123,0.0,0.0,2878.0,17.765432098765434
N869AS,6754.0,38.15819209039548,1184.0,6.6892655367231635,2812.0,15.887005649717514,1578.0,8.915254237288135,0.0,0.0,1180.0,6.666666666666667
N784SK,6441.0,47.36029411764706,1082.0,7.955882352941177,945.0,6.948529411764706,1550.0,11.397058823529411,0.0,0.0,2864.0,21.058823529411764
N611SK,6432.0,40.2,2152.0,13.45,2426.0,15.1625,536.0,3.35,0.0,0.0,1318.0,8.2375
N724SK,6408.0,36.61714285714286,218.0,1.2457142857142858,3063.0,17.502857142857142,442.0,2.525714285714286,0.0,0.0,2685.0,15.342857142857143
N902EV,6405.0,45.105633802816904,193.0,1.3591549295774648,2677.0,18.85211267605634,610.0,4.295774647887324,0.0,0.0,2925.0,20.598591549295776
N954SW,6364.0,32.635897435897434,182.0,0.9333333333333333,1548.0,7.938461538461539,2056.0,10.543589743589743,0.0,0.0,2578.0,13.22051282051282
N929EV,6362.0,37.86904761904762,273.0,1.625,846.0,5.035714285714286,1428.0,8.5,0.0,0.0,3815.0,22.708333333333332
N239JB,6260.0,37.93939393939394,501.0,3.036363636363636,1789.0,10.842424242424242,835.0,5.0606060606060606,39.0,0.23636363636363636,3096.0,18.763636363636362
N805SK,6230.0,49.84,3929.0,31.432,832.0,6.656,250.0,2.0,0.0,0.0,1219.0,9.752
N198JB,6215.0,38.364197530864196,0.0,0.0,2032.0,12.54320987654321,721.0,4.450617283950617,72.0,0.4444444444444444,3390.0,20.925925925925927
N783CA,6204.0,95.44615384615385,1382.0,21.26153846153846,2329.0,35.83076923076923,884.0,13.6,0.0,0.0,1609.0,24.753846153846155
N824MD,6202.0,43.67605633802817,228.0,1.6056338028169015,2788.0,19.633802816901408,1090.0,7.676056338028169,0.0,0.0,2096.0,14.76056338028169
N134SY,6115.0,47.7734375,216.0,1.6875,1435.0,11.2109375,1074.0,8.390625,0.0,0.0,3390.0,26.484375
N249JB,6104.0,37.4478527607362,32.0,0.19631901840490798,2759.0,16.926380368098158,1193.0,7.319018404907975,0.0,0.0,2120.0,13.006134969325153
N642RW,6093.0,40.62,64.0,0.4266666666666667,930.0,6.2,1660.0,11.066666666666666,0.0,0.0,3439.0,22.926666666666666
N26545,6080.0,42.51748251748252,1109.0,7.755244755244755,2264.0,15.832167832167832,1388.0,9.706293706293707,0.0,0.0,1319.0,9.223776223776223
N466SW,6071.0,38.6687898089172,59.0,0.37579617834394907,1427.0,9.089171974522293,1904.0,12.127388535031848,0.0,0.0,2681.0,17.076433121019107
N709SK,6018.0,32.70652173913044,117.0,0.6358695652173914,2788.0,15.152173913043478,685.0,3.722826086956522,0.0,0.0,2428.0,13.195652173913043
N247JB,5974.0,39.562913907284766,22.0,0.1456953642384106,2416.0,16.0,880.0,5.827814569536423,0.0,0.0,2656.0,17.589403973509935
N183JB,5939.0,48.28455284552845,447.0,3.6341463414634148,2089.0,16.983739837398375,848.0,6.894308943089431,0.0,0.0,2555.0,20.772357723577237
N945AT,5929.0,38.006410256410255,939.0,6.019230769230769,1928.0,12.35897435897436,1402.0,8.987179487179487,0.0,0.0,1660.0,10.64102564102564
N980EV,5927.0,43.903703703703705,1878.0,13.911111111111111,712.0,5.274074074074074,481.0,3.562962962962963,0.0,0.0,2856.0,21.155555555555555
N923SW,5900.0,32.06521739130435,997.0,5.418478260869565,902.0,4.9021739130434785,1887.0,10.255434782608695,0.0,0.0,2114.0,11.48913043478261
N776SK,5876.0,35.18562874251497,0.0,0.0,2109.0,12.62874251497006,444.0,2.658682634730539,15.0,0.08982035928143713,3308.0,19.808383233532933
N279SY,5830.0,44.50381679389313,1414.0,10.793893129770993,398.0,3.0381679389312977,1093.0,8.34351145038168,0.0,0.0,2925.0,22.328244274809162
N740EV,5819.0,34.43195266272189,87.0,0.514792899408284,2366.0,14.0,442.0,2.6153846153846154,0.0,0.0,2924.0,17.301775147928993
N906EV,5809.0,41.49285714285714,347.0,2.4785714285714286,2690.0,19.214285714285715,617.0,4.4071428571428575,0.0,0.0,2155.0,15.392857142857142
N744EV,5769.0,37.705882352941174,388.0,2.5359477124183005,2766.0,18.07843137254902,293.0,1.9150326797385622,0.0,0.0,2322.0,15.176470588235293
N303PQ,5759.0,42.345588235294116,116.0,0.8529411764705882,1774.0,13.044117647058824,1902.0,13.985294117647058,0.0,0.0,1967.0,14.463235294117647
N930SW,5638.0,35.910828025477706,296.0,1.8853503184713376,750.0,4.777070063694268,2408.0,15.337579617834395,0.0,0.0,2184.0,13.910828025477707
N292SY,5618.0,43.215384615384615,834.0,6.415384615384616,538.0,4.138461538461539,1332.0,10.246153846153845,0.0,0.0,2914.0,22.415384615384614
N910EV,5586.0,34.9125,2137.0,13.35625,2293.0,14.33125,323.0,2.01875,0.0,0.0,833.0,5.20625
N197JB,5577.0,38.46206896551724,12.0,0.08275862068965517,1376.0,9.489655172413793,1336.0,9.213793103448277,0.0,0.0,2853.0,19.675862068965518
N782SK,5576.0,38.4551724137931,65.0,0.4482758620689655,1895.0,13.068965517241379,1307.0,9.013793103448275,0.0,0.0,2309.0,15.924137931034483
N708SK,5571.0,38.95804195804196,564.0,3.944055944055944,2553.0,17.853146853146853,572.0,4.0,0.0,0.0,1882.0,13.160839160839162
N943SW,5570.0,34.382716049382715,155.0,0.9567901234567902,3114.0,19.22222222222222,595.0,3.6728395061728394,0.0,0.0,1706.0,10.530864197530864
N317JB,5553.0,37.02,116.0,0.7733333333333333,1782.0,11.88,970.0,6.466666666666667,0.0,0.0,2685.0,17.9
N426SW,5548.0,35.11392405063291,2633.0,16.664556962025316,613.0,3.8797468354430378,267.0,1.6898734177215189,0.0,0.0,2035.0,12.879746835443038
N788SK,5537.0,39.55,0.0,0.0,1862.0,13.3,1817.0,12.978571428571428,0.0,0.0,1858.0,13.271428571428572
N216JB,5520.0,34.5,30.0,0.1875,2088.0,13.05,811.0,5.06875,0.0,0.0,2591.0,16.19375
N923EV,5514.0,32.62721893491124,1878.0,11.112426035502958,2326.0,13.763313609467456,160.0,0.9467455621301775,37.0,0.21893491124260356,1113.0,6.585798816568047
N316JB,5470.0,34.1875,104.0,0.65,1425.0,8.90625,1340.0,8.375,0.0,0.0,2601.0,16.25625
N932SW,5447.0,30.948863636363637,332.0,1.8863636363636365,1855.0,10.539772727272727,570.0,3.2386363636363638,0.0,0.0,2690.0,15.284090909090908
N324NB,5444.0,70.7012987012987,146.0,1.896103896103896,1272.0,16.51948051948052,2147.0,27.883116883116884,0.0,0.0,1879.0,24.4025974025974
N565JB,5432.0,55.42857142857143,0.0,0.0,2375.0,24.23469387755102,1220.0,12.448979591836734,0.0,0.0,1837.0,18.744897959183675
N275SY,5413.0,40.096296296296295,999.0,7.4,917.0,6.792592592592593,1376.0,10.192592592592593,0.0,0.0,2121.0,15.71111111111111
N298JB,5404.0,28.293193717277486,84.0,0.4397905759162304,1700.0,8.900523560209423,1219.0,6.382198952879581,0.0,0.0,2401.0,12.570680628272251
N765SK,5374.0,30.191011235955056,226.0,1.2696629213483146,2435.0,13.679775280898877,372.0,2.0898876404494384,0.0,0.0,2341.0,13.151685393258427
N504JB,5318.0,57.80434782608695,365.0,3.967391304347826,2733.0,29.706521739130434,261.0,2.8369565217391304,27.0,0.29347826086956524,1932.0,21.0
N718SK,5310.0,37.92857142857143,1264.0,9.028571428571428,1447.0,10.335714285714285,667.0,4.764285714285714,32.0,0.22857142857142856,1900.0,13.571428571428571
N912SW,5298.0,39.24444444444445,218.0,1.614814814814815,1008.0,7.466666666666667,1093.0,8.096296296296297,0.0,0.0,2979.0,22.066666666666666
N703SK,5289.0,29.88135593220339,43.0,0.24293785310734464,2072.0,11.706214689265536,886.0,5.005649717514125,0.0,0.0,2288.0,12.926553672316384
N871RW,5265.0,32.701863354037265,39.0,0.2422360248447205,2732.0,16.96894409937888,1113.0,6.913043478260869,0.0,0.0,1381.0,8.577639751552795
N290SY,5264.0,47.0,1605.0,14.330357142857142,976.0,8.714285714285714,761.0,6.794642857142857,0.0,0.0,1922.0,17.160714285714285
N631SK,5190.0,46.75675675675676,1681.0,15.144144144144144,1789.0,16.117117117117118,282.0,2.5405405405405403,0.0,0.0,1438.0,12.954954954954955
N803SK,5182.0,45.85840707964602,292.0,2.584070796460177,862.0,7.628318584070796,1658.0,14.672566371681416,1.0,0.008849557522123894,2369.0,20.964601769911503
N730EV,5159.0,30.892215568862277,238.0,1.4251497005988023,2022.0,12.107784431137725,359.0,2.1497005988023954,0.0,0.0,2540.0,15.209580838323353
N283JB,5156.0,36.82857142857143,298.0,2.1285714285714286,2867.0,20.478571428571428,501.0,3.5785714285714287,0.0,0.0,1490.0,10.642857142857142
N435SW,5154.0,32.620253164556964,519.0,3.2848101265822787,1294.0,8.189873417721518,256.0,1.620253164556962,0.0,0.0,3085.0,19.525316455696203
N267JB,5078.0,29.017142857142858,57.0,0.32571428571428573,2165.0,12.371428571428572,1135.0,6.485714285714286,0.0,0.0,1721.0,9.834285714285715
N951SW,5077.0,31.930817610062892,193.0,1.2138364779874213,1133.0,7.1257861635220126,1847.0,11.616352201257861,0.0,0.0,1904.0,11.974842767295597
N355JB,5049.0,35.556338028169016,106.0,0.7464788732394366,946.0,6.661971830985915,1036.0,7.295774647887324,0.0,0.0,2961.0,20.85211267605634
N710SK,5034.0,28.280898876404493,76.0,0.42696629213483145,2158.0,12.123595505617978,462.0,2.595505617977528,21.0,0.11797752808988764,2317.0,13.01685393258427
N238JB,5026.0,28.078212290502794,103.0,0.5754189944134078,1939.0,10.832402234636872,669.0,3.7374301675977653,0.0,0.0,2315.0,12.932960893854748
N264SY,5019.0,44.415929203539825,259.0,2.2920353982300883,1951.0,17.265486725663717,929.0,8.221238938053098,0.0,0.0,1880.0,16.63716814159292
N745SK,5000.0,36.231884057971016,0.0,0.0,3353.0,24.297101449275363,287.0,2.079710144927536,0.0,0.0,1360.0,9.855072463768115
N959SW,4990.0,26.12565445026178,4.0,0.020942408376963352,1308.0,6.848167539267016,1325.0,6.93717277486911,0.0,0.0,2353.0,12.319371727748692
N727SK,4984.0,31.94871794871795,22.0,0.14102564102564102,1977.0,12.673076923076923,977.0,6.262820512820513,0.0,0.0,2008.0,12.871794871794872
N258JB,4980.0,33.2,0.0,0.0,1272.0,8.48,1117.0,7.446666666666666,0.0,0.0,2591.0,17.273333333333333
N512MJ,4964.0,31.61783439490446,1858.0,11.834394904458598,1234.0,7.859872611464968,843.0,5.369426751592357,0.0,0.0,1029.0,6.554140127388535
N652RW,4956.0,35.65467625899281,44.0,0.31654676258992803,1388.0,9.985611510791367,1388.0,9.985611510791367,0.0,0.0,2136.0,15.366906474820144
N464SW,4940.0,32.287581699346404,145.0,0.9477124183006536,3037.0,19.84967320261438,954.0,6.235294117647059,0.0,0.0,804.0,5.254901960784314
N982SW,4927.0,30.41358024691358,93.0,0.5740740740740741,2042.0,12.604938271604938,822.0,5.074074074074074,0.0,0.0,1970.0,12.160493827160494
N213JQ,4921.0,35.91970802919708,0.0,0.0,2088.0,15.24087591240876,1282.0,9.357664233576642,0.0,0.0,1551.0,11.321167883211679
N930EV,4910.0,38.661417322834644,201.0,1.5826771653543308,1339.0,10.543307086614174,480.0,3.779527559055118,0.0,0.0,2890.0,22.755905511811022
N728SK,4902.0,35.78102189781022,22.0,0.16058394160583941,1708.0,12.467153284671532,950.0,6.934306569343065,0.0,0.0,2222.0,16.21897810218978
N855RW,4900.0,33.108108108108105,482.0,3.2567567567567566,1353.0,9.141891891891891,1509.0,10.195945945945946,0.0,0.0,1556.0,10.513513513513514
N712SK,4824.0,25.2565445026178,0.0,0.0,2453.0,12.842931937172775,664.0,3.4764397905759163,0.0,0.0,1707.0,8.93717277486911
N701SK,4820.0,29.21212121212121,124.0,0.7515151515151515,3014.0,18.266666666666666,570.0,3.4545454545454546,0.0,0.0,1112.0,6.739393939393939
N262SY,4814.0,41.5,355.0,3.060344827586207,1104.0,9.517241379310345,973.0,8.387931034482758,0.0,0.0,2382.0,20.53448275862069
N753EV,4805.0,27.936046511627907,72.0,0.4186046511627907,2838.0,16.5,324.0,1.8837209302325582,0.0,0.0,1571.0,9.133720930232558
N873RW,4775.0,31.209150326797385,835.0,5.457516339869281,948.0,6.196078431372549,989.0,6.4640522875816995,0.0,0.0,2003.0,13.091503267973856
N800SK,4767.0,37.2421875,1139.0,8.8984375,2123.0,16.5859375,354.0,2.765625,0.0,0.0,1151.0,8.9921875
N460UA,4760.0,56.666666666666664,117.0,1.3928571428571428,595.0,7.083333333333333,1614.0,19.214285714285715,0.0,0.0,2434.0,28.976190476190474
N8946A,4760.0,31.52317880794702,475.0,3.1456953642384105,1001.0,6.629139072847682,616.0,4.079470198675497,0.0,0.0,2668.0,17.66887417218543
N937SW,4738.0,26.617977528089888,1199.0,6.735955056179775,978.0,5.49438202247191,1120.0,6.292134831460674,0.0,0.0,1441.0,8.095505617977528
N334JB,4709.0,26.016574585635357,101.0,0.5580110497237569,1585.0,8.756906077348066,675.0,3.729281767955801,15.0,0.08287292817679558,2333.0,12.88950276243094
N937EV,4704.0,26.279329608938546,126.0,0.7039106145251397,762.0,4.256983240223463,1489.0,8.318435754189943,0.0,0.0,2327.0,13.0
N307JB,4702.0,29.94904458598726,0.0,0.0,1352.0,8.611464968152866,576.0,3.6687898089171975,0.0,0.0,2774.0,17.668789808917197
N790SK,4701.0,41.973214285714285,124.0,1.1071428571428572,1380.0,12.321428571428571,800.0,7.142857142857143,0.0,0.0,2397.0,21.401785714285715
N271SY,4685.0,37.48,300.0,2.4,813.0,6.504,1037.0,8.296,0.0,0.0,2535.0,20.28
N932AT,4683.0,29.639240506329113,338.0,2.1392405063291138,930.0,5.886075949367089,1180.0,7.468354430379747,0.0,0.0,2235.0,14.145569620253164
N192JB,4676.0,31.80952380952381,97.0,0.6598639455782312,2074.0,14.108843537414966,930.0,6.326530612244898,0.0,0.0,1575.0,10.714285714285714
N922XJ,4672.0,40.98245614035088,231.0,2.026315789473684,1321.0,11.587719298245615,1070.0,9.385964912280702,0.0,0.0,2050.0,17.982456140350877
N983SW,4666.0,26.662857142857142,348.0,1.9885714285714287,973.0,5.56,993.0,5.674285714285714,0.0,0.0,2352.0,13.44
N190JB,4633.0,30.084415584415584,0.0,0.0,1928.0,12.519480519480519,606.0,3.935064935064935,0.0,0.0,2099.0,13.62987012987013
N306JB,4632.0,30.67549668874172,113.0,0.7483443708609272,1740.0,11.52317880794702,629.0,4.1655629139072845,0.0,0.0,2150.0,14.23841059602649
N778SK,4628.0,24.104166666666668,31.0,0.16145833333333334,2780.0,14.479166666666666,430.0,2.2395833333333335,0.0,0.0,1387.0,7.223958333333333
N785SK,4610.0,42.68518518518518,1244.0,11.518518518518519,1588.0,14.703703703703704,539.0,4.9907407407407405,0.0,0.0,1239.0,11.472222222222221
N796SK,4586.0,32.29577464788732,24.0,0.16901408450704225,1567.0,11.035211267605634,1227.0,8.640845070422536,0.0,0.0,1768.0,12.450704225352112
N309JB,4567.0,29.84967320261438,289.0,1.8888888888888888,1169.0,7.640522875816994,1055.0,6.895424836601308,20.0,0.13071895424836602,2034.0,13.294117647058824
N934SW,4557.0,27.125,124.0,0.7380952380952381,647.0,3.8511904761904763,1927.0,11.470238095238095,0.0,0.0,1859.0,11.06547619047619
N202PS,4530.0,33.55555555555556,59.0,0.43703703703703706,1075.0,7.962962962962963,451.0,3.3407407407407406,5.0,0.037037037037037035,2940.0,21.77777777777778
N279JB,4509.0,29.27922077922078,0.0,0.0,1548.0,10.051948051948052,1128.0,7.324675324675325,0.0,0.0,1833.0,11.902597402597403
N285SY,4490.0,31.843971631205672,1461.0,10.361702127659575,293.0,2.078014184397163,1026.0,7.276595744680851,0.0,0.0,1710.0,12.127659574468085
N208JQ,4482.0,29.103896103896105,289.0,1.8766233766233766,1069.0,6.941558441558442,1544.0,10.025974025974026,0.0,0.0,1580.0,10.25974025974026
N655RW,4469.0,30.820689655172412,334.0,2.303448275862069,291.0,2.0068965517241377,1218.0,8.4,0.0,0.0,2626.0,18.110344827586207
N973SW,4454.0,25.306818181818183,77.0,0.4375,2713.0,15.414772727272727,873.0,4.9602272727272725,0.0,0.0,791.0,4.494318181818182
N827AE,4436.0,28.61935483870968,126.0,0.8129032258064516,148.0,0.9548387096774194,1642.0,10.593548387096774,10.0,0.06451612903225806,2510.0,16.193548387096776
N849AE,4432.0,32.35036496350365,97.0,0.708029197080292,1709.0,12.474452554744525,928.0,6.773722627737226,0.0,0.0,1698.0,12.394160583941606
N905J,4421.0,27.459627329192546,1376.0,8.546583850931677,767.0,4.763975155279503,354.0,2.198757763975155,22.0,0.13664596273291926,1902.0,11.813664596273291
N878AS,4416.0,25.234285714285715,1495.0,8.542857142857143,1519.0,8.68,271.0,1.5485714285714285,0.0,0.0,1131.0,6.462857142857143
N854AS,4408.0,36.429752066115704,238.0,1.9669421487603307,586.0,4.8429752066115705,1504.0,12.429752066115702,0.0,0.0,2080.0,17.1900826446281
N964SW,4408.0,30.4,358.0,2.4689655172413794,2044.0,14.096551724137932,461.0,3.179310344827586,0.0,0.0,1545.0,10.655172413793103
N884AS,4405.0,26.53614457831325,87.0,0.5240963855421686,1153.0,6.945783132530121,981.0,5.909638554216867,0.0,0.0,2184.0,13.156626506024097
N339JB,4391.0,25.678362573099417,270.0,1.5789473684210527,981.0,5.7368421052631575,1145.0,6.695906432748538,0.0,0.0,1995.0,11.666666666666666
N203SY,4389.0,41.018691588785046,223.0,2.0841121495327104,2462.0,23.009345794392523,736.0,6.878504672897196,0.0,0.0,968.0,9.046728971962617
N358JB,4389.0,30.908450704225352,0.0,0.0,1539.0,10.838028169014084,441.0,3.1056338028169015,5.0,0.035211267605633804,2404.0,16.929577464788732
N969SW,4381.0,23.939890710382514,180.0,0.9836065573770492,614.0,3.3551912568306013,1437.0,7.852459016393443,0.0,0.0,2150.0,11.748633879781421
N751EV,4381.0,25.034285714285716,49.0,0.28,3110.0,17.771428571428572,242.0,1.3828571428571428,0.0,0.0,980.0,5.6
N566JB,4348.0,36.847457627118644,0.0,0.0,1320.0,11.186440677966102,737.0,6.245762711864407,0.0,0.0,2291.0,19.415254237288135
N738SK,4346.0,27.50632911392405,0.0,0.0,2437.0,15.424050632911392,326.0,2.0632911392405062,0.0,0.0,1583.0,10.018987341772151
N324JB,4345.0,26.987577639751553,162.0,1.0062111801242235,1230.0,7.6397515527950315,913.0,5.670807453416149,15.0,0.09316770186335403,2025.0,12.577639751552795
N880RW,4333.0,28.695364238410598,41.0,0.271523178807947,846.0,5.602649006622516,1217.0,8.059602649006623,0.0,0.0,2229.0,14.76158940397351
N14902,4318.0,32.71212121212121,0.0,0.0,1848.0,14.0,1103.0,8.356060606060606,0.0,0.0,1367.0,10.356060606060606
N903EV,4311.0,26.94375,224.0,1.4,1319.0,8.24375,812.0,5.075,0.0,0.0,1956.0,12.225
N646RW,4301.0,32.583333333333336,10.0,0.07575757575757576,1514.0,11.469696969696969,1471.0,11.143939393939394,0.0,0.0,1306.0,9.893939393939394
N797SK,4298.0,30.055944055944057,69.0,0.4825174825174825,1577.0,11.027972027972028,556.0,3.888111888111888,0.0,0.0,2096.0,14.657342657342657
N743SK,4289.0,32.24812030075188,124.0,0.9323308270676691,1341.0,10.082706766917294,1261.0,9.481203007518797,0.0,0.0,1563.0,11.75187969924812
N784JB,4287.0,46.59782608695652,0.0,0.0,1124.0,12.217391304347826,700.0,7.608695652173913,0.0,0.0,2463.0,26.77173913043478
N791SK,4283.0,27.99346405228758,58.0,0.3790849673202614,1770.0,11.568627450980392,579.0,3.784313725490196,0.0,0.0,1876.0,12.261437908496733
N882AS,4278.0,34.224,2109.0,16.872,973.0,7.784,194.0,1.552,0.0,0.0,1002.0,8.016
N612AE,4270.0,23.591160220994475,777.0,4.292817679558011,480.0,2.6519337016574585,872.0,4.81767955801105,0.0,0.0,2141.0,11.828729281767956
N780SK,4263.0,36.75,0.0,0.0,1179.0,10.163793103448276,1122.0,9.672413793103448,0.0,0.0,1962.0,16.913793103448278
N8968E,4260.0,27.662337662337663,79.0,0.512987012987013,3009.0,19.538961038961038,253.0,1.6428571428571428,0.0,0.0,919.0,5.967532467532467
N465SW,4250.0,33.203125,965.0,7.5390625,420.0,3.28125,860.0,6.71875,0.0,0.0,2005.0,15.6640625
N879AS,4246.0,30.32857142857143,0.0,0.0,2461.0,17.57857142857143,279.0,1.9928571428571429,0.0,0.0,1506.0,10.757142857142858
N920SW,4245.0,23.070652173913043,667.0,3.625,1873.0,10.179347826086957,523.0,2.842391304347826,0.0,0.0,1182.0,6.423913043478261
N835UA,4237.0,52.30864197530864,32.0,0.3950617283950617,481.0,5.938271604938271,1508.0,18.617283950617285,0.0,0.0,2216.0,27.358024691358025
N755EV,4222.0,22.104712041884817,0.0,0.0,1795.0,9.397905759162304,496.0,2.5968586387434556,0.0,0.0,1931.0,10.109947643979057
N8903A,4218.0,24.38150289017341,1155.0,6.676300578034682,1880.0,10.867052023121387,335.0,1.9364161849710984,0.0,0.0,848.0,4.901734104046243
N607SK,4213.0,26.49685534591195,526.0,3.308176100628931,1559.0,9.80503144654088,528.0,3.3207547169811322,0.0,0.0,1600.0,10.062893081761006
N942AT,4207.0,26.626582278481013,537.0,3.3987341772151898,1804.0,11.417721518987342,1313.0,8.310126582278482,0.0,0.0,553.0,3.5
N114SY,4177.0,34.80833333333333,180.0,1.5,1164.0,9.7,1906.0,15.883333333333333,0.0,0.0,927.0,7.725
N276SY,4174.0,30.467153284671532,1248.0,9.10948905109489,831.0,6.065693430656935,866.0,6.321167883211679,0.0,0.0,1229.0,8.97080291970803
N743YX,4171.0,29.581560283687942,992.0,7.035460992907802,491.0,3.482269503546099,1133.0,8.035460992907801,0.0,0.0,1555.0,11.02836879432624
N880AS,4164.0,24.069364161849713,175.0,1.0115606936416186,1049.0,6.063583815028902,1173.0,6.780346820809249,0.0,0.0,1767.0,10.213872832369942
N267SY,4163.0,32.77952755905512,17.0,0.13385826771653545,1452.0,11.433070866141732,1001.0,7.881889763779528,0.0,0.0,1693.0,13.330708661417322
N348JB,4152.0,25.788819875776397,220.0,1.3664596273291925,1540.0,9.565217391304348,955.0,5.931677018633541,0.0,0.0,1437.0,8.925465838509316
N214JQ,4151.0,33.7479674796748,40.0,0.3252032520325203,1609.0,13.08130081300813,1423.0,11.56910569105691,0.0,0.0,1079.0,8.772357723577235
N907XJ,4149.0,29.013986013986013,17.0,0.11888111888111888,1006.0,7.034965034965035,1092.0,7.636363636363637,0.0,0.0,2034.0,14.223776223776223
N925EV,4146.0,28.397260273972602,283.0,1.9383561643835616,870.0,5.958904109589041,1047.0,7.171232876712328,0.0,0.0,1946.0,13.32876712328767
N209JQ,4134.0,28.708333333333332,262.0,1.8194444444444444,2029.0,14.090277777777779,814.0,5.652777777777778,0.0,0.0,1029.0,7.145833333333333
N745YX,4133.0,27.370860927152318,13.0,0.08609271523178808,667.0,4.417218543046357,1190.0,7.880794701986755,0.0,0.0,2263.0,14.986754966887418
N368JB,4114.0,32.65079365079365,178.0,1.4126984126984128,1801.0,14.293650793650794,415.0,3.2936507936507935,0.0,0.0,1720.0,13.65079365079365
N786SK,4105.0,35.085470085470085,0.0,0.0,1384.0,11.82905982905983,872.0,7.452991452991453,0.0,0.0,1849.0,15.803418803418804
N277SY,4101.0,28.282758620689656,777.0,5.358620689655172,1183.0,8.158620689655173,790.0,5.448275862068965,0.0,0.0,1351.0,9.317241379310344
N653RW,4096.0,29.257142857142856,2.0,0.014285714285714285,726.0,5.185714285714286,1715.0,12.25,0.0,0.0,1653.0,11.807142857142857
N274SY,4086.0,32.42857142857143,970.0,7.698412698412699,665.0,5.277777777777778,857.0,6.801587301587301,0.0,0.0,1594.0,12.65079365079365
N761ND,4057.0,22.664804469273744,12.0,0.0670391061452514,1114.0,6.223463687150838,1147.0,6.407821229050279,0.0,0.0,1784.0,9.966480446927374
N70020,4050.0,40.90909090909091,111.0,1.121212121212121,606.0,6.121212121212121,674.0,6.808080808080808,0.0,0.0,2659.0,26.858585858585858
N266JB,4039.0,31.5546875,0.0,0.0,1954.0,15.265625,511.0,3.9921875,0.0,0.0,1574.0,12.296875
N817AE,4038.0,25.719745222929937,67.0,0.4267515923566879,529.0,3.3694267515923566,1257.0,8.006369426751592,0.0,0.0,2185.0,13.9171974522293
N928EV,4036.0,24.313253012048193,882.0,5.313253012048193,1186.0,7.144578313253012,438.0,2.63855421686747,0.0,0.0,1530.0,9.216867469879517
N178JB,4030.0,23.846153846153847,29.0,0.17159763313609466,1226.0,7.254437869822485,758.0,4.485207100591716,0.0,0.0,2017.0,11.934911242603551
N318JB,4029.0,30.755725190839694,223.0,1.702290076335878,1076.0,8.213740458015268,776.0,5.923664122137405,0.0,0.0,1954.0,14.916030534351146
N629BR,4023.0,27.0,2120.0,14.228187919463087,472.0,3.1677852348993287,351.0,2.3557046979865772,0.0,0.0,1080.0,7.248322147651007
N871AS,4015.0,32.642276422764226,387.0,3.1463414634146343,1041.0,8.463414634146341,676.0,5.495934959349594,0.0,0.0,1911.0,15.536585365853659
N201JQ,4011.0,26.215686274509803,816.0,5.333333333333333,446.0,2.915032679738562,1611.0,10.529411764705882,0.0,0.0,1138.0,7.437908496732026
N772SK,3995.0,24.066265060240966,1503.0,9.05421686746988,1213.0,7.307228915662651,262.0,1.5783132530120483,0.0,0.0,1017.0,6.126506024096385
N296JB,3994.0,33.563025210084035,0.0,0.0,3088.0,25.949579831932773,207.0,1.7394957983193278,0.0,0.0,699.0,5.873949579831932
N754SK,3989.0,32.43089430894309,87.0,0.7073170731707317,1930.0,15.691056910569106,647.0,5.260162601626016,0.0,0.0,1325.0,10.772357723577235
